,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
0,2020-02-17,阿联酋,AE,,,,,9,0,4,0
1,2020-02-17,澳大利亚,AU,,,,,15,0,5,0
2,2020-02-17,比利时,BE,,,,,1,0,1,0
3,2020-02-17,加拿大,CA,,,,,8,0,1,0
526,2020-02-17,德国,DE,,,,,16,0,1,0
527,2020-02-17,埃及,EG,,,,,1,0,0,0
528,2020-02-17,西班牙,ES,,,,,2,0,0,0
529,2020-02-17,芬兰,FI,,,,,1,0,1,0
530,2020-02-17,法国,FR,,,,,12,0,4,1
531,2020-02-17,英国,GB,,,,,9,0,8,0
532,2020-02-17,印度,IN,,,,,3,0,2,0
533,2020-02-17,意大利,IT,,,,,3,0,0,0
534,2020-02-17,日本,JP,,,,,519,0,1,1
535,2020-02-17,柬埔寨,KH,,,,,1,0,1,0
536,2020-02-17,韩国,KR,,,,,30,0,10,0
537,2020-02-17,斯里兰卡,LK,,,,,1,0,1,0
538,2020-02-17,马来西亚,MY,,,,,22,0,9,0
539,2020-02-17,尼泊尔,NP,,,,,1,0,1,0
540,2020-02-17,菲律宾,PH,,,,,3,0,1,1
541,2020-02-17,俄罗斯,RU,,,,,2,0,2,0
542,2020-02-17,瑞典,SE,,,,,1,0,0,0
543,2020-02-17,新加坡,SG,,,,,77,0,19,0
544,2020-02-17,泰国,TH,,,,,35,0,15,0
545,2020-02-17,美国,US,,,,,15,0,3,0
546,2020-02-17,越南,VN,,,,,16,0,7,0
